Country,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)",Year
Switzerland,17/6/2022,179.23132,334.5273257,3.628285714,0.116058616,2022
United States,17/6/2022,175.2606,289.4125714,9.004,0.930854097,2022
Australia,24/6/2022,230.05661,1093.295743,4.109285714,1.797720143,2022
Austria,24/6/2022,205.15578,812.7914929,5.177285714,0.497558057,2022
Belgium,24/6/2022,219.84456,305.9818714,6.042285714,0.422474349,2022
Canada,24/6/2022,222.26297,65.15417857,4.064428571,0.375872286,2022
Chile,24/6/2022,304.0636,495.6118529,9.160142857,1.1428887,2022
Czechia,24/6/2022,165.62741,55.67053943,0.816714286,0.0439781,2022
Denmark,24/6/2022,220.40611,231.6364757,1.894285714,0.466737193,2022
Estonia,24/6/2022,147.70422,85.16426429,1.508,0.287206437,2022
Finland,24/6/2022,218.49048,296.0875371,2.294428571,1.912819,2022
France,24/6/2022,220.6,914.2066214,12.83585714,0.630240126,2022
Germany,24/6/2022,217.6427,897.6953286,10.62914286,0.881990614,2022
Ireland,24/6/2022,215.50085,297.45522,4.778,0.7707956,2022
Israel,24/6/2022,199.94424,972.9785143,5.624142857,0.629968489,2022
Italy,24/6/2022,232.11623,726.2909086,4.009571429,0.83899965,2022
Japan,24/6/2022,228.22942,116.6172714,2.751,0.12081866,2022
Latvia,24/6/2022,153.8801,115.1219243,0.54,0.965587714,2022
Lithuania,24/6/2022,159.35713,75.36812286,1.333333333,0.398466484,2022
Luxembourg,24/6/2022,199.65056,1264.225529,3.970285714,1.218274751,2022
Netherlands,24/6/2022,195.04944,247.2801629,1.6398,0.123102641,2022
Portugal,24/6/2022,237.95334,1130.853357,7.886,2.572307271,2022
Slovenia,24/6/2022,141.65811,257.9060486,5.121571429,0.328038826,2022
Spain,24/6/2022,198.94788,357.96223,8.867285714,1.544211457,2022
Sweden,24/6/2022,216.54881,38.25995643,1.002285714,0.424224106,2022
Switzerland,24/6/2022,179.36975,466.2120571,5.409857143,0.222832543,2022
United States,24/6/2022,175.7394,292.3601929,9.541714286,1.010387246,2022
Australia,1/7/2022,230.82707,318.2743429,4.775142857,1.844454657,2022
Austria,1/7/2022,205.7139,1033.128657,6.184285714,0.745211357,2022
Belgium,1/7/2022,219.98334,437.9130671,6.630571429,0.615304971,2022
Canada,1/7/2022,222.79883,62.91839571,4.372714286,0.518335771,2022
Chile,1/7/2022,306.45032,480.7741286,9.211142857,1.260830614,2022
Czechia,1/7/2022,165.67392,96.57017143,1.933142857,0.107077112,2022
Denmark,1/7/2022,220.48402,293.1386086,1.918571429,0.71912102,2022
Estonia,1/7/2022,147.772,125.7812971,3.771,0.695341871,2022
Finland,1/7/2022,218.80711,351.7828171,2.165714286,2.176656214,2022
France,1/7/2022,221.69408,1451.40652,14.55271429,0.603887529,2022
Germany,1/7/2022,217.91743,1034.489617,12.30485714,1.014993043,2022
Ireland,1/7/2022,215.68198,349.3581257,1.792,1.1102652,2022
Israel,1/7/2022,200.0121,1136.604414,6.742857143,1.217341243,2022
Italy,1/7/2022,232.31741,1107.441471,5.139571429,0.979004043,2022
Japan,1/7/2022,229.63734,133.9186743,3.639,0.188248534,2022
Latvia,1/7/2022,153.92082,217.97329,2.702,0.661807321,2022
Lithuania,1/7/2022,159.37836,117.7866917,1.091,0.420201014,2022
Netherlands,1/7/2022,195.58604,295.1602371,1.6852,0.19605235,2022
Portugal,1/7/2022,238.56514,947.5318643,7.01,1.939515757,2022
Slovenia,1/7/2022,141.66985,373.5783229,4.986714286,0.607836649,2022
Spain,1/7/2022,199.14032,451.0727629,10.08971429,1.819856829,2022
Sweden,1/7/2022,216.80322,51.66971914,1.015857143,0.4942795,2022
Switzerland,1/7/2022,179.55394,649.9073,5.638857143,0.271577157,2022
United States,1/7/2022,176.10934,315.9893,10.72314286,1.088247257,2022
Australia,8/7/2022,232.88487,949.0879286,5.151714286,2.093705286,2022
Austria,8/7/2022,206.45294,1144.246214,6.583714286,0.891552,2022
Belgium,8/7/2022,220.11482,612.7122786,8.003142857,0.67315414,2022
Canada,8/7/2022,223.38187,78.23085857,5.123,0.546723357,2022
Chile,8/7/2022,308.52075,459.1719557,9.699285714,1.540551357,2022
Czechia,8/7/2022,165.75824,107.7769371,2.913142857,0.229450947,2022
Denmark,8/7/2022,220.55402,352.0719571,2.695714286,0.926559757,2022
Estonia,8/7/2022,147.85725,128.4115043,1.508,0.84650314,2022
Finland,8/7/2022,219.1287,417.7530929,1.753428571,2.315903571,2022
France,8/7/2022,222.6307,1899.615843,16.30314286,0.840743524,2022
Germany,8/7/2022,218.23335,1066.0333,13.87257143,1.147995529,2022
Ireland,8/7/2022,215.82768,384.0159571,2.787,0.970483571,2022
Israel,8/7/2022,200.06636,1158.330486,8.995714286,1.475157557,2022
Italy,8/7/2022,232.68883,1482.880943,6.216428571,1.276812971,2022
Japan,8/7/2022,231.90672,260.2453571,6.027,0.155268304,2022
Latvia,8/7/2022,153.94081,283.7417571,1.621,0.640108744,2022
Lithuania,8/7/2022,159.41531,144.2158843,1.575666667,0.297038641,2022
Luxembourg,8/7/2022,200.771,1707.927486,0.220571429,1.03084786,2022
Netherlands,8/7/2022,196.07027,331.1677671,2.0836,0.177814926,2022
Portugal,8/7/2022,238.96965,781.9696371,5.55,1.894456343,2022
Spain,8/7/2022,199.33925,448.0415,10.321,2.368587429,2022
Sweden,8/7/2022,217.03964,56.43932,1.354285714,0.741419229,2022
Switzerland,8/7/2022,179.88089,841.9982457,5.083142857,0.496730836,2022
United States,8/7/2022,176.6439,314.6899286,11.983,1.048928786,2022
Australia,15/7/2022,235.2289,1437.411957,6.052142857,2.379564571,2022
Austria,15/7/2022,207.24583,1241.038143,8.725142857,0.902808989,2022
Belgium,15/7/2022,220.20229,629.0800943,10.25857143,0.881761814,2022
Canada,15/7/2022,224.2641,96.25958286,5.208428571,0.617166589,2022
Chile,15/7/2022,310.45358,414.1066643,9.444285714,1.782697614,2022
Czechia,15/7/2022,165.97728,170.8013729,4.574,0.286813684,2022
Denmark,15/7/2022,220.62033,373.0336571,2.428571429,0.950760957,2022
Estonia,15/7/2022,148.0285,152.4008057,3.016,0.54418059,2022
France,15/7/2022,223.44916,1659.534357,18.63114286,1.197932486,2022
Germany,15/7/2022,218.55301,1124.780257,15.58471429,1.505742943,2022
Ireland,15/7/2022,215.93817,397.9182143,3.982,1.246052943,2022
Israel,15/7/2022,200.117,1004.992543,10.38657143,1.585009757,2022
Italy,15/7/2022,233.4268,1683.679214,6.903714286,1.734822571,2022
Japan,15/7/2022,234.70854,544.5125571,8.318,0.17159515,2022
Luxembourg,15/7/2022,201.64484,1530.590429,3.308714286,0.468567207,2022
Netherlands,15/7/2022,196.75835,329.6711571,2.1408,0.245065457,2022
Portugal,15/7/2022,239.275,568.8952286,4.771,1.710300357,2022
Spain,15/7/2022,199.5175,341.1913643,10.70857143,3.083302529,2022
Sweden,15/7/2022,217.3121,68.94030857,1.205285714,0.811474614,2022
Switzerland,15/7/2022,180.28728,853.3325314,5.573428571,0.538511963,2022
United States,15/7/2022,177.28302,354.2649214,12.85357143,1.125354671,2022
Australia,22/7/2022,237.16731,1603.269571,5.986571429,3.066561486,2022
Austria,22/7/2022,207.90855,1292.038943,10.01957143,1.2585292,2022
Belgium,22/7/2022,220.29169,440.6284714,9.841714286,0.951882029,2022
Canada,22/7/2022,225.52206,114.2278571,5.743285714,0.819033671,2022
Chile,22/7/2022,312.00067,360.9471943,9.269428571,1.903770771,2022
Czechia,22/7/2022,166.34973,260.7805629,7.814,0.495231636,2022
Denmark,22/7/2022,220.672,356.7669929,2.647142857,0.995706026,2022
Estonia,22/7/2022,148.28212,198.6108129,1.508,0.72557412,2022
France,22/7/2022,224.14223,1263.353014,18.78685714,1.5319439,2022
Germany,22/7/2022,218.84644,1088.813014,18.107,1.836064657,2022
Ireland,22/7/2022,216.03763,270.54525,3.982,1.557566229,2022
Israel,22/7/2022,200.15236,757.8902143,10.64342857,1.571558386,2022
Italy,22/7/2022,234.14574,1401.579529,7.036714286,2.166132114,2022
Japan,22/7/2022,238.46457,973.6615971,10.907,0.323271556,2022
Lithuania,22/7/2022,159.48982,296.1765143,1.8185,0.492649464,2022
Luxembourg,22/7/2022,202.92876,1168.2942,4.852714286,0.531042811,2022
Netherlands,22/7/2022,197.27423,254.1362871,2.1522,0.26216304,2022
Portugal,22/7/2022,239.54622,440.8695714,5.258,1.279296743,2022
Spain,22/7/2022,199.65356,231.78405,10.17685714,2.986015986,2022
Sweden,22/7/2022,217.51118,79.209256,1.489428571,1.299916129,2022
Switzerland,22/7/2022,180.68086,704.5523143,6.733714286,0.531548421,2022
United States,22/7/2022,177.86017,377.6438343,13.72714286,1.285018457,2022
Australia,29/7/2022,238.46971,1717.4559,6.412285714,3.352420943,2022
Austria,29/7/2022,208.48283,1051.418971,9.556285714,1.5714729,2022
Belgium,29/7/2022,220.38011,351.6581857,10.16028571,1.137700643,2022
Canada,29/7/2022,226.2196,121.6801197,6.385857143,1.019323646,2022
Chile,29/7/2022,313.25452,391.1184143,8.555428571,1.850540329,2022
Czechia,29/7/2022,166.65894,298.95356,8.426571429,0.986639063,2022
Denmark,29/7/2022,220.73259,289.0901,3.035714286,1.189315471,2022
Estonia,29/7/2022,148.62395,229.14539,2.262,0.84650314,2022
Finland,29/7/2022,221.1359,360.9181586,2.423571429,3.008475986,2022
France,29/7/2022,224.61159,854.6332357,17.42385714,1.411928371,2022
Germany,29/7/2022,219.08047,906.0191714,17.31685714,1.807668143,2022
Ireland,29/7/2022,216.10757,153.2365629,3.384,1.262027971,2022
Israel,29/7/2022,200.1824,539.3740929,11.00642857,1.363063514,2022
Italy,29/7/2022,234.70915,1039.102929,6.562285714,2.714168929,2022
Japan,29/7/2022,242.26758,1442.253343,13.868,0.723279279,2022
Lithuania,29/7/2022,159.53366,366.6253929,2.4726,0.470914936,2022
Luxembourg,29/7/2022,203.92383,732.8703286,3.749714286,0.65599406,2022
Netherlands,29/7/2022,197.75528,193.82739,1.9474,0.255324,2022
Portugal,29/7/2022,239.7909,335.2306129,4.673,1.010899121,2022
Spain,29/7/2022,199.7745,155.2399771,8.599857143,2.498729686,2022
Sweden,29/7/2022,217.69658,78.79865857,1.232571429,1.362187514,2022
Switzerland,29/7/2022,180.93912,501.7932929,5.262857143,0.629037643,2022
United States,29/7/2022,178.31134,391.8278643,13.71042857,1.310951929,2022
Australia,5/8/2022,239.35188,1508.143871,5.495285714,3.311138786,2022
Austria,5/8/2022,208.94398,770.9223029,8.533428571,1.323819629,2022
Belgium,5/8/2022,220.4798,277.6515543,9.608714286,0.969412114,2022
Canada,5/8/2022,226.72742,110.8602571,5.917857143,0.997244443,2022
Chile,5/8/2022,314.34763,448.8463,8.657428571,1.673105514,2022
Czechia,5/8/2022,166.95013,283.3222143,7.718714286,1.304046257,2022
Denmark,5/8/2022,220.78627,259.5923143,2.671428571,1.690625771,2022
Estonia,5/8/2022,149.05717,236.61275,2.262,0.695341897,2022
Finland,5/8/2022,222.65184,310.9393586,2.062857143,2.792276,2022
France,5/8/2022,224.93604,546.0505214,16.33057143,1.2188875,2022
Germany,5/8/2022,219.29427,681.0642571,15.47314286,1.463754943,2022
Ireland,5/8/2022,216.17375,95.25915429,2.389,1.098283886,2022
Israel,5/8/2022,200.20679,373.7820514,10.05385714,1.152326743,2022
Italy,5/8/2022,235.06789,756.2142429,5.664571429,2.637491586,2022
Japan,5/8/2022,245.8429,1672.365029,15.458,1.169491909,2022
Lithuania,5/8/2022,159.57353,419.7011086,3.2728,0.565097929,2022
Luxembourg,5/8/2022,204.64966,451.32394,2.205714286,0.65599406,2022
Netherlands,5/8/2022,198.07619,142.0969229,1.8446,0.2496248,2022
Portugal,5/8/2022,239.9504,274.7255629,4.187,0.95996237,2022
Spain,5/8/2022,199.84879,107.9377771,7.731857143,1.946158771,2022
Sweden,5/8/2022,217.86809,82.76846143,1.435571429,1.473108571,2022
Switzerland,5/8/2022,181.18962,358.7301943,5.181285714,0.4920885,2022
United States,5/8/2022,178.7034,348.7399086,13.47028571,1.346326514,2022
Australia,12/8/2022,240.01254,1184.449057,4.900714286,2.987891857,2022
Austria,12/8/2022,209.39864,641.8363743,7.702428571,1.276540386,2022
Belgium,12/8/2022,220.57387,204.5336829,8.003571429,0.853713729,2022
Canada,12/8/2022,227.5527,97.86243286,5.977285714,1.185969143,2022
Chile,12/8/2022,315.1889,511.4296271,8.052714286,1.442440329,2022
Czechia,12/8/2022,167.24586,248.9332429,6.683857143,1.183584557,2022
Denmark,12/8/2022,220.84499,277.7017257,2.768571429,1.811631829,2022
Estonia,12/8/2022,149.48085,213.7873986,4.525,0.786038643,2022
Finland,12/8/2022,224.2756,230.4104214,1.959571429,2.1363477,2022
France,12/8/2022,225.13773,374.7531714,14.88114286,1.1582448,2022
Germany,12/8/2022,219.48578,538.1579743,13.566,1.139986243,2022
Ireland,12/8/2022,216.24135,87.35550286,1.991,1.130233971,2022
Israel,12/8/2022,200.2286,242.0468971,9.464142857,0.896752293,2022
Italy,12/8/2022,235.2352,525.2805186,4.962857143,2.299632514,2022
Japan,12/8/2022,248.03659,1627.858529,15.619,1.631378371,2022
Lithuania,12/8/2022,159.60893,434.0821357,3.72725,0.7896881,2022
Luxembourg,12/8/2022,205.0334,305.6307857,0.441142857,0.187426874,2022
Netherlands,12/8/2022,198.26369,103.2831114,1.6282,0.230247527,2022
Portugal,12/8/2022,240.0914,247.9621929,3.797,0.832620391,2022
Spain,12/8/2022,199.9079,77.03434429,6.641428571,1.571946714,2022
Sweden,12/8/2022,218.02608,88.86522286,2.004285714,1.558731786,2022
Switzerland,12/8/2022,181.42435,315.1478714,4.020714286,0.341212297,2022
United States,12/8/2022,179.05466,303.8028629,13.08728571,1.418091586,2022
Australia,19/8/2022,240.49237,854.2161429,3.961714286,2.279864286,2022
Austria,19/8/2022,209.84467,600.2733929,7.926142857,1.015378686,2022
Belgium,19/8/2022,220.72137,158.5611071,6.005571429,0.811641593,2022
Canada,19/8/2022,228.19287,89.84872571,6.244714286,1.044557029,2022
Chile,19/8/2022,316.15692,479.6208,8.183857143,1.504020614,2022
Czechia,19/8/2022,167.58005,242.7763214,6.357285714,1.149166886,2022
Denmark,19/8/2022,220.89328,249.55919,2.258571429,1.4105835,2022
Estonia,19/8/2022,149.88452,166.2169443,3.771,0.619761254,2022
Finland,19/8/2022,226.0819,170.4754257,2.810285714,1.630659943,2022
France,19/8/2022,225.36691,285.2596929,13.38771429,0.984571607,2022
Germany,19/8/2022,219.68478,464.3505857,11.57671429,1.022031514,2022
Ireland,19/8/2022,216.32826,70.69353714,1.792,0.926552214,2022
Israel,19/8/2022,200.25319,162.0341714,7.907142857,0.715159949,2022
Italy,19/8/2022,235.42117,390.6499943,4.258714286,1.7885651,2022
Japan,19/8/2022,251.46986,1660.843786,14.296,2.060774486,2022
Lithuania,19/8/2022,159.64471,422.3309929,3.4182,1.00703344,2022
Luxembourg,19/8/2022,205.28442,246.7162571,1.985142857,0.312378129,2022
Netherlands,19/8/2022,198.40852,79.86854,1.2752,0.206310911,2022
Portugal,19/8/2022,240.20677,225.82821,3.797,0.615159564,2022
Spain,19/8/2022,199.972,57.15971857,5.371,1.148237929,2022
Sweden,19/8/2022,218.19983,90.46481857,1.476,1.761113843,2022
Switzerland,19/8/2022,181.63388,283.8375786,3.497714286,0.273898323,2022
United States,19/8/2022,179.35748,276.5350814,12.454,1.3766817,2022
Austria,26/8/2022,210.36687,561.31078,7.798285714,0.875792243,2022
Belgium,26/8/2022,220.85048,137.8686343,5.417285714,0.666142157,2022
Canada,26/8/2022,228.88641,85.80507571,6.125857143,1.060853571,2022
Chile,26/8/2022,317.00662,417.5927257,7.688428571,1.530114014,2022
Czechia,26/8/2022,167.8878,217.7566029,5.213857143,0.925452193,2022
Denmark,26/8/2022,220.94037,186.2834586,2.355714286,1.172028914,2022
Estonia,26/8/2022,150.31487,126.7789614,1.508,0.453483836,2022
Finland,26/8/2022,227.30241,162.2891357,2.836285714,1.879839429,2022
France,26/8/2022,225.58972,261.5026643,12.37871429,0.765495666,2022
Germany,26/8/2022,219.8713,404.4810514,9.979714286,0.769618129,2022
Ireland,26/8/2022,216.39471,50.84455257,1.394,0.619032714,2022
Israel,26/8/2022,200.27155,118.7882929,6.108285714,0.652387314,2022
Italy,26/8/2022,235.61241,373.5153771,3.779714286,1.570856543,2022
Japan,26/8/2022,254.44609,1509.679457,12.723,2.2354718,2022
Lithuania,26/8/2022,159.67609,362.9160343,2.618,1.173664914,2022
Luxembourg,26/8/2022,205.51678,241.2808714,1.544,0.124951251,2022
Netherlands,26/8/2022,198.50414,65.44273286,1.025,0.125382319,2022
Portugal,26/8/2022,240.332,237.74154,3.505,0.5975276,2022
Spain,26/8/2022,200.04187,51.72105757,4.514857143,0.940010486,2022
Sweden,26/8/2022,218.46252,75.1441,1.394714286,1.430296886,2022
Switzerland,26/8/2022,181.79697,255.8163857,3.465,0.213547843,2022
United States,26/8/2022,179.5977,259.4234557,11.85,1.348477586,2022
Austria,2/9/2022,210.97733,496.2252357,6.360142857,0.607876331,2022
Belgium,2/9/2022,220.99998,130.0712614,5.037285714,0.525901693,2022
Canada,2/9/2022,229.39478,79.69228714,5.576142857,1.1092176,2022
Chile,2/9/2022,317.76642,323.6973829,7.214428571,1.420521914,2022
Czechia,2/9/2022,168.19415,212.3281743,5.404571429,0.667319859,2022
Denmark,2/9/2022,220.98386,136.6917686,1.19,1.051023014,2022
Estonia,2/9/2022,150.69424,95.59439143,1.508,0.574412877,2022
Finland,2/9/2022,228.36713,201.0951743,2.294714286,2.502788171,2022
France,2/9/2022,225.82712,243.5022414,11.61171429,0.680722829,2022
