Country,Code,Day,"COVID-19 doses (cumulative, per hundred)","Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)",Daily ICU occupancy per million,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Greece,GRC,23/9/2020,,30.759789,,0.50763255
Greece,GRC,24/9/2020,,30.759789,,0.50763255
Greece,GRC,25/9/2020,,30.759789,,0.50763255
Greece,GRC,26/9/2020,,30.759789,,0.50763255
Greece,GRC,27/9/2020,,30.101238,,0.53507215
Greece,GRC,28/9/2020,,30.101238,,0.53507215
Greece,GRC,29/9/2020,,30.101238,,0.53507215
Greece,GRC,30/9/2020,,30.101238,,0.53507215
Greece,GRC,1/10/2020,,30.101238,,0.53507215
Greece,GRC,2/10/2020,,30.101238,,0.53507215
Greece,GRC,3/10/2020,,30.101238,,0.53507215
Greece,GRC,4/10/2020,,32.80404,,0.37043455
Greece,GRC,5/10/2020,,32.80404,,0.37043455
Greece,GRC,6/10/2020,,32.80404,,0.37043455
Greece,GRC,7/10/2020,,32.80404,,0.37043455
Greece,GRC,8/10/2020,,32.80404,,0.37043455
Greece,GRC,9/10/2020,,32.80404,,0.37043455
Greece,GRC,10/10/2020,,32.80404,,0.37043455
Greece,GRC,11/10/2020,,34.176018,,0.58995134
Greece,GRC,12/10/2020,,34.176018,,0.58995134
Greece,GRC,13/10/2020,,34.176018,,0.58995134
Greece,GRC,14/10/2020,,34.176018,,0.58995134
Greece,GRC,15/10/2020,,34.176018,,0.58995134
Greece,GRC,16/10/2020,,34.176018,,0.58995134
Greece,GRC,17/10/2020,,34.176018,,0.58995134
Greece,GRC,18/10/2020,,45.947605,,0.85062754
Greece,GRC,19/10/2020,,45.947605,,0.85062754
Greece,GRC,20/10/2020,,45.947605,,0.85062754
Greece,GRC,21/10/2020,,45.947605,,0.85062754
Greece,GRC,22/10/2020,,45.947605,,0.85062754
Greece,GRC,23/10/2020,,45.947605,,0.85062754
Greece,GRC,24/10/2020,,45.947605,,0.85062754
Greece,GRC,25/10/2020,,86.59937,,0.89178693
Greece,GRC,26/10/2020,,86.59937,,0.89178693
Greece,GRC,27/10/2020,,86.59937,,0.89178693
Greece,GRC,28/10/2020,,86.59937,,0.89178693
Greece,GRC,29/10/2020,,86.59937,,0.89178693
Greece,GRC,30/10/2020,,86.59937,,0.89178693
Greece,GRC,31/10/2020,,86.59937,,0.89178693
Greece,GRC,1/11/2020,,155.4316,,0.89178693
Greece,GRC,2/11/2020,,155.4316,,0.89178693
Greece,GRC,3/11/2020,,155.4316,,0.89178693
Greece,GRC,4/11/2020,,155.4316,,0.89178693
Greece,GRC,5/11/2020,,155.4316,,0.89178693
Greece,GRC,6/11/2020,,155.4316,,0.89178693
Greece,GRC,7/11/2020,,155.4316,,0.89178693
Greece,GRC,8/11/2020,,240.21996,,2.4970033
Greece,GRC,9/11/2020,,240.21996,,2.4970033
Greece,GRC,10/11/2020,,240.21996,,2.4970033
Greece,GRC,11/11/2020,,240.21996,,2.4970033
Greece,GRC,12/11/2020,,240.21996,,2.4970033
Greece,GRC,13/11/2020,,240.21996,,2.4970033
Greece,GRC,14/11/2020,,240.21996,,2.4970033
Greece,GRC,15/11/2020,,260.2783,,4.692171
Greece,GRC,16/11/2020,,260.2783,,4.692171
Greece,GRC,17/11/2020,,260.2783,,4.692171
Greece,GRC,18/11/2020,,260.2783,,4.692171
Greece,GRC,19/11/2020,,260.2783,,4.692171
Greece,GRC,20/11/2020,,260.2783,,4.692171
Greece,GRC,21/11/2020,,260.2783,,4.692171
Greece,GRC,22/11/2020,,233.74422,,8.094681
Greece,GRC,23/11/2020,,233.74422,,8.094681
Greece,GRC,24/11/2020,,233.74422,,8.094681
Greece,GRC,25/11/2020,,233.74422,,8.094681
Greece,GRC,26/11/2020,,233.74422,,8.094681
Greece,GRC,27/11/2020,,233.74422,,8.094681
Greece,GRC,28/11/2020,,233.74422,,8.094681
Greece,GRC,29/11/2020,,176.46405,,9.384342
Greece,GRC,30/11/2020,,176.46405,,9.384342
Greece,GRC,1/12/2020,,176.46405,,9.384342
Greece,GRC,2/12/2020,,176.46405,,9.384342
Greece,GRC,3/12/2020,,176.46405,,9.384342
Greece,GRC,4/12/2020,,176.46405,,9.384342
Greece,GRC,5/12/2020,,176.46405,,9.384342
Greece,GRC,6/12/2020,,145.51219,,9.631299
Greece,GRC,7/12/2020,,145.51219,,9.631299
Greece,GRC,8/12/2020,,145.51219,,9.631299
Greece,GRC,9/12/2020,,145.51219,,9.631299
Greece,GRC,10/12/2020,,145.51219,,9.631299
Greece,GRC,11/12/2020,,145.51219,,9.631299
Greece,GRC,12/12/2020,,145.51219,,9.631299
Greece,GRC,13/12/2020,,113.77829,,8.300478
Greece,GRC,14/12/2020,,113.77829,,8.300478
Greece,GRC,15/12/2020,,113.77829,,8.300478
Greece,GRC,16/12/2020,,113.77829,,8.300478
Greece,GRC,17/12/2020,,113.77829,,8.300478
Greece,GRC,18/12/2020,,113.77829,,8.300478
Greece,GRC,19/12/2020,,113.77829,,8.300478
Greece,GRC,20/12/2020,,82.48343,,7.202894
Greece,GRC,21/12/2020,,82.48343,,7.202894
Greece,GRC,22/12/2020,,82.48343,,7.202894
Greece,GRC,23/12/2020,,82.48343,,7.202894
Greece,GRC,24/12/2020,,82.48343,,7.202894
Greece,GRC,25/12/2020,,82.48343,,7.202894
Greece,GRC,26/12/2020,,82.48343,,7.202894
Greece,GRC,27/12/2020,,58.816776,,5.529079
Greece,GRC,28/12/2020,0.004292925,58.816776,,5.529079
Greece,GRC,29/12/2020,0.010343356,58.816776,,5.529079
Greece,GRC,30/12/2020,0.016537845,58.816776,,5.529079
Greece,GRC,31/12/2020,0.022463426,58.816776,,5.529079
Greece,GRC,1/1/2021,0.024998846,58.816776,,5.529079
Greece,GRC,2/1/2021,0.030242553,58.816776,,5.529079
Greece,GRC,3/1/2021,0.03715733,61.848854,,4.3903356
Greece,GRC,4/1/2021,0.09917905,61.848854,,4.3903356
Greece,GRC,5/1/2021,0.15972178,61.848854,,4.3903356
Greece,GRC,6/1/2021,0.19799316,61.848854,,4.3903356
Greece,GRC,7/1/2021,0.25397405,61.848854,,4.3903356
Greece,GRC,8/1/2021,0.33874732,61.848854,,4.3903356
Greece,GRC,9/1/2021,0.3882552,61.848854,,4.3903356
Greece,GRC,10/1/2021,0.42876428,63.41291,,3.8415437
Greece,GRC,11/1/2021,0.48062512,63.41291,,3.8415437
Greece,GRC,12/1/2021,0.54237795,63.41291,,3.8415437
Greece,GRC,13/1/2021,0.6235978,63.41291,,3.8415437
Greece,GRC,14/1/2021,0.6814898,63.41291,,3.8415437
Greece,GRC,15/1/2021,0.7242462,63.41291,,3.8415437
Greece,GRC,16/1/2021,0.77206385,63.41291,,3.8415437
Greece,GRC,17/1/2021,,49.08944,,2.7302399
Greece,GRC,18/1/2021,0.8249523,49.08944,,2.7302399
Greece,GRC,19/1/2021,0.9071229,49.08944,,2.7302399
Greece,GRC,20/1/2021,1.0548015,49.08944,,2.7302399
Greece,GRC,21/1/2021,1.2093948,49.08944,,2.7302399
Greece,GRC,22/1/2021,1.3817744,49.08944,,2.7302399
Greece,GRC,23/1/2021,1.5375874,49.08944,,2.7302399
Greece,GRC,24/1/2021,,46.26316,,2.4284043
Greece,GRC,25/1/2021,1.728224,46.26316,,2.4284043
Greece,GRC,26/1/2021,1.8992112,46.26316,,2.4284043
Greece,GRC,27/1/2021,2.0748177,46.26316,,2.4284043
Greece,GRC,28/1/2021,2.25004,46.26316,,2.4284043
Greece,GRC,29/1/2021,2.4332626,46.26316,,2.4284043
Greece,GRC,30/1/2021,2.6054022,46.26316,,2.4284043
Greece,GRC,31/1/2021,,75.00614,,2.2912064
Greece,GRC,1/2/2021,2.821777,75.00614,,2.2912064
Greece,GRC,2/2/2021,3.031247,75.00614,,2.2912064
Greece,GRC,3/2/2021,3.247276,75.00614,,2.2912064
Greece,GRC,4/2/2021,3.454729,75.00614,,2.2912064
Greece,GRC,5/2/2021,3.6507726,75.00614,,2.2912064
Greece,GRC,6/2/2021,3.8209627,75.00614,,2.2912064
Greece,GRC,7/2/2021,,101.97926,,2.3460855
Greece,GRC,8/2/2021,4.0102353,101.97926,,2.3460855
Greece,GRC,9/2/2021,4.2052608,101.97926,,2.3460855
