STRUCTURE_NAME,ACTION,COUNTRY,Country,WEEK,GENDER,AGE,Age,VARIABLE,Variable,Year,Deaths,Observation Value,Month,Expenditure
"Mortality, by week",I,ISR,Israel,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ISR,Israel,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,ITA,Italy,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,615,,1,8.447
"Mortality, by week",I,ITA,Italy,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,568,,1,8.447
"Mortality, by week",I,ITA,Italy,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,458,,1,8.447
"Mortality, by week",I,ITA,Italy,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,340,,1,8.447
"Mortality, by week",I,ITA,Italy,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,293,,2,8.447
"Mortality, by week",I,ITA,Italy,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,282,,2,8.447
"Mortality, by week",I,ITA,Italy,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,307,,2,8.447
"Mortality, by week",I,ITA,Italy,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,242,,2,8.447
"Mortality, by week",I,ITA,Italy,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,204,,3,8.447
"Mortality, by week",I,ITA,Italy,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,220,,3,8.447
"Mortality, by week",I,ITA,Italy,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,191,,3,8.447
"Mortality, by week",I,ITA,Italy,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,189,,3,8.447
"Mortality, by week",I,ITA,Italy,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,190,,4,8.447
"Mortality, by week",I,ITA,Italy,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,144,,4,8.447
"Mortality, by week",I,ITA,Italy,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,175,,4,8.447
"Mortality, by week",I,ITA,Italy,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,201,,4,8.447
"Mortality, by week",I,ITA,Italy,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,201,,5,8.447
"Mortality, by week",I,ITA,Italy,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,210,,5,8.447
"Mortality, by week",I,ITA,Italy,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,168,,5,8.447
"Mortality, by week",I,ITA,Italy,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,128,,5,8.447
"Mortality, by week",I,ITA,Italy,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,123,,6,8.447
"Mortality, by week",I,ITA,Italy,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,102,,6,8.447
"Mortality, by week",I,ITA,Italy,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,67,,6,8.447
"Mortality, by week",I,ITA,Italy,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,69,,6,8.447
"Mortality, by week",I,ITA,Italy,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,57,,7,8.447
"Mortality, by week",I,ITA,Italy,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,34,,7,8.447
"Mortality, by week",I,ITA,Italy,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,27,,7,8.447
"Mortality, by week",I,ITA,Italy,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,39,,7,8.447
"Mortality, by week",I,ITA,Italy,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,8,8.447
"Mortality, by week",I,ITA,Italy,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,31,,8,8.447
"Mortality, by week",I,ITA,Italy,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,36,,8,8.447
"Mortality, by week",I,ITA,Italy,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,41,,8,8.447
"Mortality, by week",I,ITA,Italy,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,49,,9,8.447
"Mortality, by week",I,ITA,Italy,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,71,,9,8.447
"Mortality, by week",I,ITA,Italy,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,86,,9,8.447
"Mortality, by week",I,ITA,Italy,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,117,,9,8.447
"Mortality, by week",I,ITA,Italy,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,139,,10,8.447
"Mortality, by week",I,ITA,Italy,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,140,,10,8.447
"Mortality, by week",I,ITA,Italy,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,143,,10,8.447
"Mortality, by week",I,ITA,Italy,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,182,,10,8.447
"Mortality, by week",I,ITA,Italy,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,195,,11,8.447
"Mortality, by week",I,ITA,Italy,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,194,,11,8.447
"Mortality, by week",I,ITA,Italy,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,160,,11,8.447
"Mortality, by week",I,ITA,Italy,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,114,,11,8.447
"Mortality, by week",I,ITA,Italy,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,186,,12,8.447
"Mortality, by week",I,ITA,Italy,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,176,,12,8.447
"Mortality, by week",I,ITA,Italy,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,23,,12,8.447
"Mortality, by week",I,JPN,Japan,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,775,,1,
"Mortality, by week",I,JPN,Japan,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,
"Mortality, by week",I,JPN,Japan,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,
"Mortality, by week",I,JPN,Japan,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,
"Mortality, by week",I,JPN,Japan,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10981,,2,
"Mortality, by week",I,JPN,Japan,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1218,,2,
"Mortality, by week",I,JPN,Japan,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,991,,2,
"Mortality, by week",I,JPN,Japan,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,582,,2,
"Mortality, by week",I,JPN,Japan,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,503,,3,
"Mortality, by week",I,JPN,Japan,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,428,,3,
"Mortality, by week",I,JPN,Japan,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,312,,3,
"Mortality, by week",I,JPN,Japan,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,236,,3,
"Mortality, by week",I,JPN,Japan,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,206,,4,
"Mortality, by week",I,JPN,Japan,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,143,,4,
"Mortality, by week",I,JPN,Japan,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,139,,4,
"Mortality, by week",I,JPN,Japan,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,141,,4,
"Mortality, by week",I,JPN,Japan,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,166,,5,
"Mortality, by week",I,JPN,Japan,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,112,,5,
"Mortality, by week",I,JPN,Japan,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,40,,5,
"Mortality, by week",I,JPN,Japan,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,5,
"Mortality, by week",I,JPN,Japan,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,6,
"Mortality, by week",I,JPN,Japan,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,6,
"Mortality, by week",I,JPN,Japan,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,6,
"Mortality, by week",I,JPN,Japan,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,6,
"Mortality, by week",I,JPN,Japan,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,7,
"Mortality, by week",I,JPN,Japan,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,7,
"Mortality, by week",I,JPN,Japan,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,7,
"Mortality, by week",I,JPN,Japan,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,7,
"Mortality, by week",I,JPN,Japan,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,
"Mortality, by week",I,JPN,Japan,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,
"Mortality, by week",I,JPN,Japan,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,
"Mortality, by week",I,JPN,Japan,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,
"Mortality, by week",I,JPN,Japan,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,JPN,Japan,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,JPN,Japan,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,JPN,Japan,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,JPN,Japan,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,
"Mortality, by week",I,JPN,Japan,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,
"Mortality, by week",I,JPN,Japan,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,
"Mortality, by week",I,JPN,Japan,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,
"Mortality, by week",I,JPN,Japan,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,
"Mortality, by week",I,JPN,Japan,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,
"Mortality, by week",I,JPN,Japan,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,
"Mortality, by week",I,JPN,Japan,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,
"Mortality, by week",I,JPN,Japan,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,JPN,Japan,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,
"Mortality, by week",I,KOR,Korea,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,195,,1,9.88
"Mortality, by week",I,KOR,Korea,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,9.88
"Mortality, by week",I,KOR,Korea,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,9.88
"Mortality, by week",I,KOR,Korea,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,9.88
"Mortality, by week",I,KOR,Korea,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1118,,2,9.88
"Mortality, by week",I,KOR,Korea,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,133,,2,9.88
"Mortality, by week",I,KOR,Korea,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,118,,2,9.88
"Mortality, by week",I,KOR,Korea,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,96,,2,9.88
"Mortality, by week",I,KOR,Korea,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,73,,3,9.88
"Mortality, by week",I,KOR,Korea,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,81,,3,9.88
"Mortality, by week",I,KOR,Korea,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,56,,3,9.88
"Mortality, by week",I,KOR,Korea,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,52,,3,9.88
"Mortality, by week",I,KOR,Korea,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,58,,4,9.88
"Mortality, by week",I,KOR,Korea,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,51,,4,9.88
"Mortality, by week",I,KOR,Korea,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,44,,4,9.88
"Mortality, by week",I,KOR,Korea,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,51,,4,9.88
"Mortality, by week",I,KOR,Korea,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,60,,5,9.88
"Mortality, by week",I,KOR,Korea,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,47,,5,9.88
"Mortality, by week",I,KOR,Korea,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,76,,5,9.88
"Mortality, by week",I,KOR,Korea,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,77,,5,9.88
"Mortality, by week",I,KOR,Korea,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,67,,6,9.88
"Mortality, by week",I,KOR,Korea,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,73,,6,9.88
"Mortality, by week",I,KOR,Korea,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,66,,6,9.88
"Mortality, by week",I,KOR,Korea,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,67,,6,9.88
"Mortality, by week",I,KOR,Korea,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,57,,7,9.88
"Mortality, by week",I,KOR,Korea,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,54,,7,9.88
"Mortality, by week",I,KOR,Korea,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,7,9.88
"Mortality, by week",I,KOR,Korea,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,88,,7,9.88
"Mortality, by week",I,KOR,Korea,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,57,,8,9.88
"Mortality, by week",I,KOR,Korea,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,97,,8,9.88
"Mortality, by week",I,KOR,Korea,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,98,,8,9.88
"Mortality, by week",I,KOR,Korea,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,9.88
"Mortality, by week",I,KOR,Korea,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,146,,9,9.88
"Mortality, by week",I,KOR,Korea,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,255,,9,9.88
"Mortality, by week",I,KOR,Korea,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,9.88
"Mortality, by week",I,KOR,Korea,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,122,,9,9.88
"Mortality, by week",I,KOR,Korea,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,9.88
"Mortality, by week",I,KOR,Korea,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,9.88
"Mortality, by week",I,KOR,Korea,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,9.88
"Mortality, by week",I,KOR,Korea,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,10,9.88
"Mortality, by week",I,KOR,Korea,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,9.88
"Mortality, by week",I,KOR,Korea,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,9.88
"Mortality, by week",I,KOR,Korea,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,9.88
"Mortality, by week",I,KOR,Korea,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,11,9.88
"Mortality, by week",I,KOR,Korea,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,48,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,49,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,50,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,51,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,KOR,Korea,52,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,12,9.88
"Mortality, by week",I,LVA,Latvia,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,31,,1,
"Mortality, by week",I,LVA,Latvia,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,26,,1,
"Mortality, by week",I,LVA,Latvia,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,21,,1,
"Mortality, by week",I,LVA,Latvia,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,1,
"Mortality, by week",I,LVA,Latvia,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,2,
"Mortality, by week",I,LVA,Latvia,6,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,2,
"Mortality, by week",I,LVA,Latvia,7,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,20,,2,
"Mortality, by week",I,LVA,Latvia,8,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,2,
"Mortality, by week",I,LVA,Latvia,9,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,3,
"Mortality, by week",I,LVA,Latvia,10,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,13,,3,
"Mortality, by week",I,LVA,Latvia,11,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,14,,3,
"Mortality, by week",I,LVA,Latvia,12,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,3,
"Mortality, by week",I,LVA,Latvia,13,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,4,
"Mortality, by week",I,LVA,Latvia,14,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,16,,4,
"Mortality, by week",I,LVA,Latvia,15,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,4,
"Mortality, by week",I,LVA,Latvia,16,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,8,,4,
"Mortality, by week",I,LVA,Latvia,17,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,5,
"Mortality, by week",I,LVA,Latvia,18,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,12,,5,
"Mortality, by week",I,LVA,Latvia,19,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,5,
"Mortality, by week",I,LVA,Latvia,20,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,9,,5,
"Mortality, by week",I,LVA,Latvia,21,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,5,,6,
"Mortality, by week",I,LVA,Latvia,22,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,6,
"Mortality, by week",I,LVA,Latvia,23,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,10,,6,
"Mortality, by week",I,LVA,Latvia,24,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,6,
"Mortality, by week",I,LVA,Latvia,25,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,7,
"Mortality, by week",I,LVA,Latvia,26,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,7,
"Mortality, by week",I,LVA,Latvia,27,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,7,
"Mortality, by week",I,LVA,Latvia,28,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,7,
"Mortality, by week",I,LVA,Latvia,29,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,8,
"Mortality, by week",I,LVA,Latvia,30,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,8,
"Mortality, by week",I,LVA,Latvia,31,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,8,
"Mortality, by week",I,LVA,Latvia,32,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,8,
"Mortality, by week",I,LVA,Latvia,33,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,9,
"Mortality, by week",I,LVA,Latvia,34,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,LVA,Latvia,35,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,9,
"Mortality, by week",I,LVA,Latvia,36,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,1,,9,
"Mortality, by week",I,LVA,Latvia,37,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,10,
"Mortality, by week",I,LVA,Latvia,38,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,3,,10,
"Mortality, by week",I,LVA,Latvia,39,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,10,
"Mortality, by week",I,LVA,Latvia,40,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,5,,10,
"Mortality, by week",I,LVA,Latvia,41,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,2,,11,
"Mortality, by week",I,LVA,Latvia,42,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,6,,11,
"Mortality, by week",I,LVA,Latvia,43,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,11,
"Mortality, by week",I,LVA,Latvia,44,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,7,,11,
"Mortality, by week",I,LVA,Latvia,45,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,11,,12,
"Mortality, by week",I,LVA,Latvia,46,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,17,,12,
"Mortality, by week",I,LVA,Latvia,47,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,18,,12,
"Mortality, by week",I,LTU,Lithuania,1,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,7.3
"Mortality, by week",I,LTU,Lithuania,2,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,7.3
"Mortality, by week",I,LTU,Lithuania,3,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,0,,1,7.3
"Mortality, by week",I,LTU,Lithuania,4,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,42,,1,7.3
"Mortality, by week",I,LTU,Lithuania,5,TOTAL,TOTAL,Total,COVIDNB,COVID-19 deaths (number),2023,4,,2,7.3
